Dot Point Measurements

Generated: Wednesday 12 July 2023 09:13:23

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site	Habitat	Transect	Analyst	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	CATAMI_L2_L3	CATAMI_L4	CATAMI_L5	Relief					Radius %
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		2044	814													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						65.1
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1736	606													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						68.4
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		2029	984													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						57.5
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1659	1356													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						31.3
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1928	22													20221109-1	TER-DC-001					Macroalgae > Erect coarse branching	Red							99.7
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1734	1439													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						30.0
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1782	1169													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						42.7
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1717	630													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						66.9
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		2150	1070													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						58.1
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1700	854													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						55.7
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		2067	604													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						75.0
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1685	368													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						79.5
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1808	1047													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						48.8
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1709	89													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						93.7
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		2023	51													20221109-1	TER-DC-001					Macroalgae > Erect coarse branching	Red							99.9
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1713	2277													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						26.6
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		2140	3421													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						87.5
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1812	3239													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						72.4
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1693	2645													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						42.0
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1902	2201													20221109-1	TER-DC-001					Macroalgae > Erect coarse branching								31.8
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		2111	3567													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						93.6
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		2109	3204													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						77.0
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		2090	2618													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						52.5
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1729	1950													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						19.1
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1736	2690													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						45.0
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1990	3699													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						97.6
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1661	2147													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						20.1
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1843	3414													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						81.4
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1932	2541													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						44.1
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		2113	2011													20221109-1	TER-DC-001					Macroalgae > Erect coarse branching								38.9
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1758	2031													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						21.5
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1758	3199													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						69.6
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1628	3792													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						97.8
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		2125	3411													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						86.7
20221109-1_TER-DC-001_01_20221109_TOP_1_0002_0001.mp4_0013125.jpg	      0		1774	2589													20221109-1	TER-DC-001					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						41.3
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		794	1024													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Unidentifiable						55.6
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		750	1369													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Unidentifiable						43.2
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		817	1836													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						28.3
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		695	832													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						66.5
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1017	556													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						73.4
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1026	1760													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						20.0
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		859	1101													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						50.6
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		695	465													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						83.0
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		760	694													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						71.1
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		919	524													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						76.2
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1043	1408													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						32.6
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		677	343													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						89.0
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		706	209													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						94.7
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		825	1742													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						29.4
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		801	1623													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						33.2
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		820	1810													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						28.4
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		825	396													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						83.8
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		743	152													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						96.8
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		965	1255													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						41.2
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		653	1004													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Unidentifiable						60.4
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		941	2479													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						33.3
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		601	3797													20221109-1	TER-DC-002					Unscorable								99.8
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		850	3596													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						86.0
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		695	3080													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						65.3
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		741	3713													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						93.3
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		632	2010													20221109-1	TER-DC-002					Unscorable								36.8
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		999	3029													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						56.4
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		705	2974													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						60.5
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		856	3462													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						79.4
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		852	2300													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						30.6
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		818	2004													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						27.4
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		659	3748													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Unidentifiable						96.4
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		663	3407													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Unidentifiable						80.6
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		767	2860													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						53.9
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		999	2436													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						29.8
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		949	2106													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						21.9
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		555	3782													20221109-1	TER-DC-002					Unscorable								100.0
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		564	2754													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Unidentifiable						56.4
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		971	3030													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						57.0
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		947	2749													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						44.5
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1808	524													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						76.3
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1915	935													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						59.2
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1897	1344													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						41.5
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		2053	1737													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						36.8
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1918	1298													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						44.0
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		2081	578													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						79.0
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1803	886													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						59.0
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		2156	1082													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						60.1
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		2155	1646													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						43.2
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		2131	608													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						78.9
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1929	645													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						72.7
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1958	752													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						68.4
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		2137	905													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						66.4
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1619	1736													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						17.5
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		2131	1794													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						39.8
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1890	943													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						58.3
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		1809	1621													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						28.6
20221109-1_TER-DC-002_01_20221109_TOP_1_0002_0001.mp4_0040890.jpg	      0		2123	1392													20221109-1	TER-DC-002					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						48.2
