Dot Point Measurements

Generated: Tuesday 16 May 2023 08:50:17

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site	Habitat	Transect	Analyst	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	CATAMI_L2_L3	CATAMI_L4	CATAMI_L5	Relief					Radius %
TER-BV-06_1_X.JPG	      0		863	144													TER-BV-06	1					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						87.6
TER-BV-06_1_X.JPG	      0		867	1573													TER-BV-06	1					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						68.9
TER-BV-06_1_X.JPG	      0		663	1569													TER-BV-06	1					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						68.5
TER-BV-09_1_X.JPG	      0		582	192													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
TER-BV-09_1_X.JPG	      0		837	416													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						67.7
TER-BV-09_1_X.JPG	      0		981	1623													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						84.7
TER-BV-09_1_X.JPG	      0		989	911													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						21.5
TER-BV-09_1_X.JPG	      0		941	220													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						93.1
TER-BV-09_1_X.JPG	      0		720	562													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						51.1
TER-BV-09_1_X.JPG	      0		928	1190													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						31.4
TER-BV-09_1_X.JPG	      0		661	785													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						29.6
TER-BV-09_1_X.JPG	      0		673	190													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						97.5
TER-BV-09_1_X.JPG	      0		899	1545													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						73.2
TER-BV-09_1_X.JPG	      0		621	471													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						65.8
TER-BV-09_1_X.JPG	      0		818	1298													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						42.0
TER-BV-09_1_X.JPG	      0		633	1444													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						64.6
TER-BV-09_1_X.JPG	      0		903	1611													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						81.5
TER-BV-09_1_X.JPG	      0		899	545													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						52.5
TER-BV-09_1_X.JPG	      0		928	1443													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						61.5
TER-BV-09_1_X.JPG	      0		666	1512													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						71.3
TER-BV-09_1_X.JPG	      0		934	1467													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						64.5
TER-BV-09_1_X.JPG	      0		811	252													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						88.1
TER-BV-09_1_X.JPG	      0		1029	1528													TER-BV-09	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						75.0
TER-BV-10_1_X.JPG	      0		1064	654													TER-BV-10	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						26.9
TER-BV-10_1_X.JPG	      0		571	941													TER-BV-10	1					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						26.8
TER-BV-10_1_X.JPG	      0		561	101													TER-BV-10	1					Unscorable								65.7
TER-BV-10_1_X.JPG	      0		616	1006													TER-BV-10	1					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						28.3
TER-BV-10_1_X.JPG	      0		815	594													TER-BV-10	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						15.9
TER-BV-10_1_X.JPG	      0		575	3													TER-BV-10	1					Unscorable								74.1
TER-BV-10_1_X.JPG	      0		739	683													TER-BV-10	1					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						9.2
TER-BV-10_1_X.JPG	      0		862	224													TER-BV-10	1					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						50.8
TER-BV-10_1_X.JPG	      0		1066	406													TER-BV-10	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						41.8
TER-BV-10_1_X.JPG	      0		751	1833													TER-BV-10	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						100.0
TER-BV-10_1_X.JPG	      0		849	1531													TER-BV-10	1					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						71.8
TER-BV-10_1_X.JPG	      0		544	660													TER-BV-10	1					Unscorable								25.6
TER-BV-10_1_X.JPG	      0		619	1639													TER-BV-10	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						83.5
TER-BV-10_1_X.JPG	      0		784	374													TER-BV-10	1					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						36.4
TER-BV-10_1_X.JPG	      0		755	927													TER-BV-10	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						15.7
TER-BV-10_1_X.JPG	      0		1056	1574													TER-BV-10	1					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						79.6
TER-BV-10_1_X.JPG	      0		952	54													TER-BV-10	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						67.9
TER-BV-10_1_X.JPG	      0		659	112													TER-BV-10	1					Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						62.2
TER-BV-10_1_X.JPG	      0		1067	804													TER-BV-10	1					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						25.6
TER-BV-10_1_X.JPG	      0		1033	1149													TER-BV-10	1					Substrate > Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)						42.2
TER-BV-11_1_X.JPG	      0		698	1257													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						18.8
TER-BV-11_1_X.JPG	      0		1022	1006													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						25.4
TER-BV-11_1_X.JPG	      0		974	1049													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						19.6
TER-BV-11_1_X.JPG	      0		867	637													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						45.5
TER-BV-11_1_X.JPG	      0		577	795													TER-BV-11	1					Unscorable								35.2
TER-BV-11_1_X.JPG	      0		660	855													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						25.9
TER-BV-11_1_X.JPG	      0		680	1687													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						60.4
TER-BV-11_1_X.JPG	      0		629	1123													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						15.4
TER-BV-11_1_X.JPG	      0		672	795													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						30.9
TER-BV-11_1_X.JPG	      0		722	1722													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						63.4
TER-BV-11_1_X.JPG	      0		977	1488													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						44.4
TER-BV-11_1_X.JPG	      0		984	512													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						60.6
TER-BV-11_1_X.JPG	      0		691	84													TER-BV-11	1					Unscorable								100.0
TER-BV-11_1_X.JPG	      0		736	1318													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						23.4
TER-BV-11_1_X.JPG	      0		1008	632													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						50.5
TER-BV-11_1_X.JPG	      0		711	313													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						77.2
TER-BV-11_1_X.JPG	      0		570	1754													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						69.4
TER-BV-11_1_X.JPG	      0		828	1811													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						72.1
TER-BV-11_1_X.JPG	      0		638	1699													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						62.4
TER-BV-11_1_X.JPG	      0		956	1199													TER-BV-11	1					Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Fine sand (no shell fragments)						20.8
TER-BV-12_1_X.JPG	      0		880	1853													TER-BV-12	1					Matrix > Mixed Sessile Invertebrate								74.2
TER-BV-12_1_X.JPG	      0		545	1689													TER-BV-12	1					Unscorable								62.6
TER-BV-12_1_X.JPG	      0		1024	1351													TER-BV-12	1					Matrix > Mixed Sessile Invertebrate								32.3
TER-BV-12_1_X.JPG	      0		751	718													TER-BV-12	1					Matrix > Mixed Sessile Invertebrate								41.1
TER-BV-12_1_X.JPG	      0		891	1248													TER-BV-12	1					Matrix > Mixed Sessile Invertebrate								15.6
TER-BV-12_1_X.JPG	      0		666	1224													TER-BV-12	1					Unscorable								16.9
TER-BV-12_1_X.JPG	      0		717	1351													TER-BV-12	1					Unscorable								24.5
TER-BV-12_1_X.JPG	      0		865	791													TER-BV-12	1					Cnidaria > Corals	Black & Octocorals	Branching (3D)						34.1
TER-BV-12_1_X.JPG	      0		706	520													TER-BV-12	1					Unscorable								61.6
TER-BV-12_1_X.JPG	      0		562	546													TER-BV-12	1					Unscorable								63.0
TER-BV-12_1_X.JPG	      0		627	724													TER-BV-12	1					Unscorable								43.9
TER-BV-12_1_X.JPG	      0		1055	166													TER-BV-12	1					Matrix > Mixed Sessile Invertebrate								100.0
TER-BV-12_1_X.JPG	      0		1071	844													TER-BV-12	1					Cnidaria > Corals	Black & Octocorals	Branching (3D)						39.3
TER-BV-12_1_X.JPG	      0		674	1764													TER-BV-12	1					Unscorable								66.0
TER-BV-12_1_X.JPG	      0		797	1520													TER-BV-12	1					Matrix > Mixed Sessile Invertebrate								40.1
TER-BV-12_1_X.JPG	      0		854	488													TER-BV-12	1					Matrix > Mixed Sessile Invertebrate								64.3
TER-BV-12_1_X.JPG	      0		834	1279													TER-BV-12	1					Matrix > Mixed Sessile Invertebrate								16.2
TER-BV-12_1_X.JPG	      0		1074	1785													TER-BV-12	1					Matrix > Mixed Sessile Invertebrate								72.3
TER-BV-12_1_X.JPG	      0		701	1455													TER-BV-12	1					Unscorable								34.9
TER-BV-12_1_X.JPG	      0		689	1142													TER-BV-12	1					Unscorable								11.3
TER-BV-15_1_X.JPG	      0		621	115													TER-BV-15	1					Unscorable								76.2
TER-BV-15_1_X.JPG	      0		872	643													TER-BV-15	1					Unscorable								19.8
TER-BV-15_1_X.JPG	      0		950	150													TER-BV-15	1					Unscorable								70.3
TER-BV-15_1_X.JPG	      0		665	62													TER-BV-15	1					Unscorable								80.2
TER-BV-15_1_X.JPG	      0		968	286													TER-BV-15	1					Unscorable								57.1
TER-BV-15_1_X.JPG	      0		648	529													TER-BV-15	1					Unscorable								36.7
TER-BV-15_1_X.JPG	      0		1054	1803													TER-BV-15	1					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						100.0
TER-BV-15_1_X.JPG	      0		752	524													TER-BV-15	1					Unscorable								32.8
TER-BV-15_1_X.JPG	      0		789	1648													TER-BV-15	1					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						82.1
TER-BV-15_1_X.JPG	      0		925	1225													TER-BV-15	1					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						40.2
TER-BV-15_1_X.JPG	      0		734	891													TER-BV-15	1					Unscorable								12.0
TER-BV-15_1_X.JPG	      0		770	961													TER-BV-15	1					Unscorable								14.4
TER-BV-15_1_X.JPG	      0		982	1132													TER-BV-15	1					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						33.1
TER-BV-15_1_X.JPG	      0		999	1518													TER-BV-15	1					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						70.7
TER-BV-15_1_X.JPG	      0		1015	600													TER-BV-15	1					Unscorable								29.7
TER-BV-15_1_X.JPG	      0		706	328													TER-BV-15	1					Unscorable								53.2
TER-BV-15_1_X.JPG	      0		894	783													TER-BV-15	1					Unscorable								7.7
TER-BV-15_1_X.JPG	      0		747	848													TER-BV-15	1					Unscorable								9.5
TER-BV-15_1_X.JPG	      0		866	920													TER-BV-15	1					Unscorable								8.8
TER-BV-15_1_X.JPG	      0		836	1770													TER-BV-15	1					Macroalgae > Large canopy-forming	Brown	Scytothalia dorycarpa						94.2
TER-BV-16_1_X.JPG	      0		992	754													TER-BV-16	1					Sponges > Massive forms	Simple							22.7
TER-BV-16_1_X.JPG	      0		654	1196													TER-BV-16	1					Sponges > Erect forms	Laminar							37.7
TER-BV-16_1_X.JPG	      0		567	353													TER-BV-16	1					Unscorable								60.6
TER-BV-16_1_X.JPG	      0		574	1261													TER-BV-16	1					Matrix > Mixed Sessile Invertebrate								47.8
TER-BV-16_1_X.JPG	      0		1063	177													TER-BV-16	1					Sponges > Erect forms	Branching							77.9
TER-BV-16_1_X.JPG	      0		562	1570													TER-BV-16	1					Matrix > Mixed Sessile Invertebrate								77.7
TER-BV-16_1_X.JPG	      0		614	1685													TER-BV-16	1					Cnidaria > Corals	Black & Octocorals	Branching (3D)						87.8
TER-BV-16_1_X.JPG	      0		862	1315													TER-BV-16	1					Sponges > Erect forms	Laminar							46.7
TER-BV-16_1_X.JPG	      0		883	185													TER-BV-16	1					Cnidaria > Corals	Black & Octocorals	Branching (3D)						72.8
TER-BV-16_1_X.JPG	      0		889	368													TER-BV-16	1					Matrix > Mixed Sessile Invertebrate								53.8
TER-BV-16_1_X.JPG	      0		951	795													TER-BV-16	1					Sponges > Massive forms	Simple							16.8
TER-BV-16_1_X.JPG	      0		1014	93													TER-BV-16	1					Sponges > Massive forms	Simple							84.8
TER-BV-16_1_X.JPG	      0		690	1445													TER-BV-16	1					Sponges > Erect forms	Branching							61.4
TER-BV-16_1_X.JPG	      0		979	1810													TER-BV-16	1					Matrix > Mixed Sessile Invertebrate								100.0
TER-BV-16_1_X.JPG	      0		709	1773													TER-BV-16	1					Matrix > Mixed Sessile Invertebrate								95.1
TER-BV-16_1_X.JPG	      0		914	12													TER-BV-16	1					Sponges > Massive forms	Simple							91.2
TER-BV-16_1_X.JPG	      0		991	1578													TER-BV-16	1					Sponges > Erect forms	Branching							76.4
TER-BV-16_1_X.JPG	      0		995	82													TER-BV-16	1					Sponges > Massive forms	Simple							85.5
TER-BV-16_1_X.JPG	      0		709	404													TER-BV-16	1					Unscorable								50.7
TER-BV-16_1_X.JPG	      0		647	625													TER-BV-16	1					Unscorable								31.5
TER-BV-18_1_X.JPG	      0		917	1367													TER-BV-18	1					Sponges > Crusts	Encrusting							38.1
TER-BV-18_1_X.JPG	      0		954	1533													TER-BV-18	1					Matrix > Mixed Sessile Invertebrate								56.0
TER-BV-18_1_X.JPG	      0		704	305													TER-BV-18	1					Sponges > Crusts	Encrusting							75.2
TER-BV-18_1_X.JPG	      0		714	1573													TER-BV-18	1					Substrate > Consolidated (hard)	Rock							60.2
TER-BV-18_1_X.JPG	      0		997	742													TER-BV-18	1					Matrix > Mixed Sessile Invertebrate								32.7
TER-BV-18_1_X.JPG	      0		914	1716													TER-BV-18	1					Substrate > Consolidated (hard)	Rock							74.2
TER-BV-18_1_X.JPG	      0		708	402													TER-BV-18	1					Sponges > Crusts	Encrusting							65.1
TER-BV-18_1_X.JPG	      0		673	831													TER-BV-18	1					Sponges > Crusts	Encrusting							25.6
TER-BV-18_1_X.JPG	      0		876	697													TER-BV-18	1					Substrate > Consolidated (hard)	Rock							33.1
